[06/Jan/2026 19:13:18] {'temperature': 20.18, 'altitude': 0.37, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.112, 'y': 0.009, 'x': 0.045}}
[06/Jan/2026 19:13:20] {'temperature': 20.22, 'altitude': -0.21, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.099, 'y': 0.01, 'x': 0.051}}
[06/Jan/2026 19:13:21] {'temperature': 20.25, 'altitude': -0.2, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.11, 'y': 0.002, 'x': 0.042}}
[06/Jan/2026 19:13:23] {'temperature': 20.28, 'altitude': 0.18, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.096, 'y': 0.005, 'x': 0.047}}
[06/Jan/2026 19:13:24] {'temperature': 20.32, 'altitude': 0.31, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.103, 'y': 0.008000001, 'x': 0.046}}
[06/Jan/2026 19:13:25] {'temperature': 20.34, 'altitude': 0.01, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.097, 'y': 0.005, 'x': 0.046}}
[06/Jan/2026 19:13:28] {'temperature': 20.41, 'altitude': 0.15, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.104, 'y': 0.005, 'x': 0.055}}
[06/Jan/2026 19:13:31] {'temperature': 20.52, 'altitude': 0.06, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.102, 'y': 0, 'x': 0.042}}
[06/Jan/2026 19:13:32] {'temperature': 20.56, 'altitude': 0.08, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.099, 'y': 0.005, 'x': 0.048}}
[06/Jan/2026 19:13:36] {'temperature': 20.75, 'altitude': -0.32, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.097, 'y': 0.008000001, 'x': 0.042}}
[06/Jan/2026 19:13:39] {'temperature': 20.87, 'altitude': 0.27, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.104, 'y': -0.002, 'x': 0.045}}
[06/Jan/2026 19:13:41] {'temperature': 20.99, 'altitude': 0.31, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.094, 'y': 0.001, 'x': 0.05}}
[06/Jan/2026 19:13:44] {'temperature': 21.09, 'altitude': 0.62, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.096, 'y': 0.005, 'x': 0.05}}
[06/Jan/2026 19:13:47] {'temperature': 21.22, 'altitude': 0.86, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.102, 'y': 0.002, 'x': 0.053}}
[06/Jan/2026 19:13:50] {'temperature': 21.35, 'altitude': 0.35, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.08, 'y': 0.001, 'x': 0.052}}
[06/Jan/2026 19:13:52] {'temperature': 21.49, 'altitude': -0.11, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.099, 'y': 0.006, 'x': 0.052}}
[06/Jan/2026 19:13:55] {'temperature': 21.6, 'altitude': 0.4, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.101, 'y': -0.001, 'x': 0.052}}
[06/Jan/2026 19:13:55] {'temperature': 21.65, 'altitude': 0.1, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.1, 'y': 0.002, 'x': 0.047}}
[06/Jan/2026 19:13:59] {'temperature': 21.8, 'altitude': 0.92, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.102, 'y': 0.003, 'x': 0.042}}
[06/Jan/2026 19:14:02] {'temperature': 21.95, 'altitude': 0.98, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.096, 'y': 0, 'x': 0.052}}
[06/Jan/2026 19:14:03] {'temperature': 22, 'altitude': 0.51, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.1, 'y': 0.004, 'x': 0.052}}
[06/Jan/2026 19:14:09] {'temperature': 22.28, 'altitude': 1.59, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.101, 'y': 0, 'x': 0.061}}
[06/Jan/2026 19:14:12] {'temperature': 22.42, 'altitude': 1.72, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.096, 'y': 0.011, 'x': 0.063}}
[06/Jan/2026 19:14:13] {'temperature': 22.48, 'altitude': 1.76, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.107, 'y': 0.011, 'x': 0.06}}
[06/Jan/2026 19:14:15] {'temperature': 22.55, 'altitude': 1.73, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.093, 'y': 0.007, 'x': 0.061}}
[06/Jan/2026 19:14:16] {'temperature': 22.62, 'altitude': 0.9599999, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.087, 'y': 0.007, 'x': 0.065}}
[06/Jan/2026 19:14:18] {'temperature': 22.69, 'altitude': 1.13, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.102, 'y': 0.009, 'x': 0.06400001}}
