[23/Nov/2024 12:16:06] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99617.6, 'x_rotation': 0.1, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:16:06] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.1, 'pressure': 99616.2, 'x_rotation': 0.1, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:16:07] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.1, 'pressure': 99616.8, 'x_rotation': 0.1, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:16:08] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.1, 'pressure': 99616.7, 'x_rotation': 0.1, 'y_rotation': -0.1, 'z_rotation': 1.3, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:16:09] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99617.9, 'x_rotation': 0.1, 'y_rotation': -0.1, 'z_rotation': 1.3, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:16:09] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99617.1, 'x_rotation': 0.1, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:16:10] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.1, 'pressure': 99617.8, 'x_rotation': 0.1, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:16:11] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99619.8, 'x_rotation': 0.1, 'y_rotation': -0.1, 'z_rotation': 1.3, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:16:11] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99617.6, 'x_rotation': 0.1, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:16:12] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.2, 'pressure': 99620.1, 'x_rotation': 0.1, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:16:13] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99618, 'x_rotation': 0.1, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:16:13] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.3, 'pressure': 99621.2, 'x_rotation': 0.1, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:16:14] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.2, 'pressure': 99619.8, 'x_rotation': 0.1, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 23, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:19:35] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99616, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.3, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:19:36] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99617.1, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:19:36] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.1, 'pressure': 99614.7, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:19:37] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.3, 'pressure': 99611.3, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:19:38] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.6, 'pressure': 99608.1, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:19:38] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.9, 'pressure': 99604.8, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:19:39] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.9, 'pressure': 99604.3, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:19:40] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 1.1, 'pressure': 99602.9, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:19:40] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 1, 'pressure': 99603.7, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:19:41] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.9, 'pressure': 99605.1, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:05] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.6, 'pressure': 99608.4, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:05] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.7, 'pressure': 99607.8, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:06] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.8, 'pressure': 99606.4, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:06] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.7, 'pressure': 99607.2, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:07] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.6, 'pressure': 99607.8, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:08] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.8, 'pressure': 99606.4, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:08] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.6, 'pressure': 99609.2, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:09] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.8, 'pressure': 99605.7, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:10] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.7, 'pressure': 99607.2, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:10] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.7, 'pressure': 99607.1, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:11] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.8, 'pressure': 99606.4, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:12] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.6, 'pressure': 99608.4, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:12] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.5, 'pressure': 99609.2, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:13] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.4, 'pressure': 99611, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.3, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:14] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99615.8, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:14] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99615, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:15] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.3, 'pressure': 99618.4, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:15] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.2, 'pressure': 99617.7, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:16] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.2, 'pressure': 99617.8, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:38] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.3, 'pressure': 99612.1, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.3, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:38] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.4, 'pressure': 99610.7, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:39] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.5, 'pressure': 99609.3, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:39] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.4, 'pressure': 99610.6, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:20:40] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.5, 'pressure': 99609.3, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:21:03] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.9, 'pressure': 99604.9, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:21:04] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 1, 'pressure': 99603.6, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:21:04] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.9, 'pressure': 99603.6, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:21:05] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 1, 'pressure': 99603.6, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:21:37] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99607.3, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 22, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:21:38] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99608.6, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:21:38] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.3, 'pressure': 99610.9, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 22, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:21:39] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.4, 'pressure': 99611.7, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 22, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:21:40] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99609.2, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.3, 'temperature': 22, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:21:40] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99608.5, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 22, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:24:37] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99609.9, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.8, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:24:38] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99608.3, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 21.8, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:24:38] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99607.8, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 21.8, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:24:39] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.1, 'pressure': 99607.9, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 21.8, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:24:40] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99608.8, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.8, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:24:41] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.2, 'pressure': 99611, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 21.8, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:24:41] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99610.3, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.8, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:24:42] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99608.4, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 21.8, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:24:43] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99608.4, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.8, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:24:43] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99609.1, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.8, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:24:44] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0.1, 'pressure': 99607.1, 'x_rotation': 0.2, 'y_rotation': -0.1, 'z_rotation': 1.2, 'temperature': 21.8, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:21] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99610.4, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.1, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:21] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99611.7, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:22] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99610.5, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:22] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99610.6, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:23] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99611.5, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:24] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': 0, 'pressure': 99610.3, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:24] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99611.7, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:25] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.2, 'pressure': 99611.8, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:26] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99611.3, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:26] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99611.4, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:27] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99611.4, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:28] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99611.5, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:28] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.3, 'pressure': 99613.7, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:29] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.1, 'pressure': 99612.2, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:30] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.3, 'pressure': 99613.7, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:30] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.6, 'pressure': 99617.1, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:31] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.6, 'pressure': 99615.9, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:31] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.5, 'pressure': 99616, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:32] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.5, 'pressure': 99615.9, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.2, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:33] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.7, 'pressure': 99618.7, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
[23/Nov/2024 12:37:34] {'latitude': 38.9072, 'longitude': -77.0369, 'altitude': -0.7, 'pressure': 99618.7, 'x_rotation': 0.2, 'y_rotation': 0, 'z_rotation': 1.3, 'temperature': 21.2, 'launched': 0, 'target_altitude_reached': 0, 'parachute_released': 0, 'instrument_released': 0}
