[01/Mar/2026 12:26:22] {'temperature': 19.98, 'altitude': -0.38, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.082, 'y': 0.006, 'x': 0.158}}
[01/Mar/2026 12:26:23] {'temperature': 20.02, 'altitude': 0.3, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.084, 'y': -0.005, 'x': 0.161}}
[01/Mar/2026 12:26:24] {'temperature': 20.03, 'altitude': -0.13, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.08, 'y': -0.004, 'x': 0.156}}
[01/Mar/2026 12:26:25] {'temperature': 20.03, 'altitude': -0.16, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.087, 'y': 0.001, 'x': 0.163}}
[01/Mar/2026 12:26:26] {'temperature': 20.03, 'altitude': 0.37, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.083, 'y': -0.003, 'x': 0.159}}
[01/Mar/2026 12:26:27] {'temperature': 20.04, 'altitude': -0.07, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.085, 'y': -0.004, 'x': 0.156}}
[01/Mar/2026 12:26:28] {'temperature': 20.06, 'altitude': -0.32, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.083, 'y': 0.006, 'x': 0.161}}
[01/Mar/2026 12:26:29] {'temperature': 20.07, 'altitude': -0.63, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.086, 'y': 0.003, 'x': 0.159}}
[01/Mar/2026 12:26:30] {'temperature': 20.09, 'altitude': -1.09, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.083, 'y': -0.002, 'x': 0.159}}
[01/Mar/2026 12:26:31] {'temperature': 20.1, 'altitude': -0.84, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.102, 'y': 0.003, 'x': 0.158}}
[01/Mar/2026 12:26:32] {'temperature': 20.11, 'altitude': -0.9, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.065, 'y': -0.008000001, 'x': 0.159}}
[01/Mar/2026 12:26:33] {'temperature': 20.13, 'altitude': -0.44, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.08, 'y': -0.003, 'x': 0.157}}
[01/Mar/2026 12:26:36] {'temperature': 20.18, 'altitude': -1.5, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.085, 'y': -0.001, 'x': 0.151}}
