[20/Jan/2026 19:08:08] {'temperature': 19.14, 'altitude': 0.17, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.102, 'y': 0.016, 'x': 0.044}}
[20/Jan/2026 19:08:11] {'temperature': 19.18, 'altitude': 0.9, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.099, 'y': 0.023, 'x': 0.042}}
[20/Jan/2026 19:08:13] {'temperature': 19.26, 'altitude': 0.86, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.096, 'y': 0.013, 'x': 0.048}}
[20/Jan/2026 19:08:14] {'temperature': 19.29, 'altitude': 0.79, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.109, 'y': -0.029, 'x': -0.007}}
[20/Jan/2026 19:08:17] {'temperature': 19.37, 'altitude': 0.18, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.102, 'y': 0.007, 'x': 0.05}}
[20/Jan/2026 19:08:20] {'temperature': 19.45, 'altitude': 0.55, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.097, 'y': 0.011, 'x': 0.044}}
[20/Jan/2026 19:08:21] {'temperature': 19.48, 'altitude': 0.57, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.101, 'y': 0.016, 'x': 0.053}}
[20/Jan/2026 19:08:24] {'temperature': 19.57, 'altitude': 0.11, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.093, 'y': 0.012, 'x': 0.047}}
[20/Jan/2026 19:08:24] {'temperature': 19.61, 'altitude': -0.2, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.106, 'y': 0.016, 'x': 0.049}}
[20/Jan/2026 19:08:27] {'temperature': 19.72, 'altitude': 0.86, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.13, 'y': 0.016, 'x': 0.042}}
[20/Jan/2026 19:08:31] {'temperature': 19.88, 'altitude': 1.05, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.102, 'y': 0.004, 'x': 0.046}}
[20/Jan/2026 19:08:34] {'temperature': 20.03, 'altitude': 0.64, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.101, 'y': 0.013, 'x': 0.05}}
[20/Jan/2026 19:08:37] {'temperature': 20.16, 'altitude': 1.38, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.103, 'y': 0.011, 'x': 0.051}}
[20/Jan/2026 19:08:39] {'temperature': 20.27, 'altitude': 1.5, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.029, 'y': -0.077, 'x': 0.028}}
[20/Jan/2026 19:08:40] {'temperature': 20.33, 'altitude': 1.54, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.102, 'y': 0.018, 'x': 0.055}}
[20/Jan/2026 19:08:41] {'temperature': 20.38, 'altitude': 1.55, 'voltage': 7.4, 'latitude': 0, 'longitude': 0, 'acceleration': {'z': 1.102, 'y': 0.009, 'x': 0.049}}
